customer_id,p_treatment,p_control,uplift
CUST_006750,0.318813,0.050626535,0.26818645
CUST_005329,0.44582725,0.17772125,0.26810598
CUST_007458,0.27452183,0.0064181727,0.26810366
CUST_003352,0.31003195,0.041990347,0.2680416
CUST_007571,0.31514317,0.04717374,0.26796943
CUST_006924,0.28236324,0.01497089,0.26739234
CUST_006616,0.27963668,0.012387074,0.2672496
CUST_001162,0.31841347,0.051172294,0.26724118
CUST_005484,0.29038867,0.023151303,0.26723737
CUST_003355,0.27184424,0.0046419296,0.26720232
CUST_004087,0.3034555,0.036440294,0.26701522
CUST_006762,0.2842771,0.017548203,0.2667289
CUST_002208,0.32073197,0.054019522,0.26671246
CUST_005215,0.3986496,0.13202666,0.26662296
CUST_005471,0.29001144,0.023474311,0.26653713
CUST_005601,0.27157658,0.0053097215,0.26626685
CUST_005451,0.29311886,0.027578468,0.2655404
CUST_004943,0.9427098,0.67756754,0.26514226
CUST_002819,0.27550128,0.010874294,0.26462698
CUST_000841,0.28558728,0.021001566,0.2645857
CUST_003286,0.37411794,0.10957183,0.2645461
CUST_000234,0.28548494,0.021221343,0.2642636
CUST_003984,0.3257806,0.06154869,0.26423192
CUST_005906,0.2762815,0.012187684,0.26409382
CUST_007062,0.27803794,0.0145076355,0.2635303
CUST_005929,0.27363136,0.010452156,0.2631792
CUST_004977,0.32094496,0.057804465,0.2631405
CUST_002197,0.3125655,0.04954213,0.26302338
CUST_000920,0.33406267,0.07104732,0.26301533
CUST_007908,0.33709896,0.07422834,0.2628706
CUST_000763,0.3226071,0.060055375,0.26255172
CUST_002056,0.62297714,0.360486,0.26249114
CUST_005145,0.2784647,0.016127355,0.26233736
CUST_004687,0.27465516,0.012332998,0.26232216
CUST_005197,0.30361035,0.041373596,0.26223677
CUST_004466,0.7235972,0.46157756,0.26201966
CUST_001285,0.28032544,0.018366491,0.26195896
CUST_008164,0.30694234,0.045122575,0.26181978
CUST_003195,0.2882554,0.026545595,0.2617098
CUST_004640,0.31769407,0.056132205,0.26156187
CUST_007739,0.29148263,0.030073239,0.2614094
CUST_006459,0.29148263,0.030073239,0.2614094
CUST_008004,0.49347204,0.23237783,0.2610942
CUST_002612,0.28664598,0.025606394,0.26103958
CUST_001760,0.29729852,0.036263227,0.2610353
CUST_002280,0.2851918,0.024933377,0.26025844
CUST_003781,0.3502336,0.090449594,0.259784
CUST_007902,0.3569465,0.0974422,0.2595043
CUST_006621,0.35848227,0.099255644,0.25922662
CUST_000868,0.29380247,0.034738496,0.25906396
CUST_003645,0.3319509,0.07343299,0.25851792
CUST_001262,0.3698259,0.111693546,0.25813234
CUST_007523,0.26625162,0.008127592,0.25812402
CUST_001753,0.27661717,0.01875872,0.25785846
CUST_000711,0.26002213,0.0023380283,0.2576841
CUST_006027,0.4035071,0.1458381,0.25766903
CUST_007798,0.3582577,0.10059411,0.2576636
CUST_002664,0.31273314,0.055270717,0.25746244
CUST_005798,0.2740888,0.016780345,0.25730845
CUST_005551,0.26527518,0.0080528185,0.25722235
CUST_006736,0.30698603,0.049776178,0.25720987
CUST_007080,0.33182472,0.07481285,0.25701186
CUST_006764,0.29537275,0.038466472,0.25690627
CUST_007271,0.27510965,0.018253509,0.25685614
CUST_007745,0.2576405,0.0007972548,0.25684327
CUST_005463,0.693313,0.4366754,0.2566376
CUST_000610,0.693313,0.4366754,0.2566376
CUST_008175,0.26675788,0.0101348255,0.25662306
CUST_006551,0.2676606,0.011177061,0.25648353
CUST_005361,0.28743547,0.030995367,0.2564401
CUST_001953,0.3424264,0.086446576,0.2559798
CUST_002899,0.27348632,0.017552553,0.25593376
CUST_000641,0.3339535,0.07806986,0.25588363
CUST_005921,0.29564354,0.040158052,0.25548548
CUST_005354,0.29787952,0.04249613,0.25538337
CUST_007273,0.50864273,0.25327173,0.255371
CUST_006920,0.3074785,0.052186005,0.25529248
CUST_002365,0.28243566,0.027214963,0.25522068
CUST_002672,0.26805085,0.013431768,0.2546191
CUST_006155,0.2862249,0.031787544,0.25443736
CUST_001375,0.2862249,0.031787544,0.25443736
CUST_000536,0.35715348,0.10283497,0.2543185
CUST_001725,0.300528,0.046268582,0.2542594
CUST_004030,0.31898066,0.06490978,0.25407088
CUST_001043,0.27420074,0.020155318,0.25404543
CUST_003601,0.29782763,0.043921653,0.25390598
CUST_004339,0.29782763,0.043921653,0.25390598
CUST_005948,0.3786259,0.12485313,0.25377277
CUST_005336,0.65278566,0.39905012,0.25373554
CUST_004635,0.2687283,0.015034584,0.2536937
CUST_004559,0.28205582,0.028488748,0.25356707
CUST_003886,0.2650616,0.011859031,0.25320256
CUST_002027,0.27863413,0.025601713,0.25303242
CUST_002891,0.29090583,0.03794919,0.25295663
CUST_005362,0.37715846,0.124502294,0.25265616
CUST_000638,0.2940223,0.041606322,0.25241596
CUST_006573,0.30171135,0.049307406,0.25240394
CUST_005192,0.33499557,0.08272309,0.2522725
CUST_006060,0.26248342,0.0104456525,0.25203776
CUST_004351,0.33771467,0.08577034,0.25194433
CUST_001729,0.27781826,0.02592653,0.25189173
CUST_002667,0.30393514,0.052064873,0.25187027
CUST_006147,0.29953495,0.04774222,0.25179273
CUST_007173,0.34668964,0.094921865,0.25176778
CUST_003773,0.2873236,0.03558018,0.2517434
CUST_003121,0.39739847,0.1457174,0.2516811
CUST_000605,0.2672727,0.016001869,0.25127083
CUST_003929,0.26158136,0.010406413,0.25117496
CUST_001781,0.26411277,0.01294487,0.2511679
CUST_006994,0.26411277,0.01294487,0.2511679
CUST_004852,0.4142493,0.16384843,0.25040087
CUST_007379,0.387998,0.13764884,0.25034916
CUST_006381,0.27915877,0.029178368,0.2499804
CUST_002604,0.31902227,0.06913565,0.24988662
CUST_006590,0.27991945,0.030172734,0.24974671
CUST_004236,0.27831182,0.028614042,0.24969777
CUST_006086,0.25550088,0.005915074,0.2495858
CUST_002142,0.85657907,0.60701954,0.24955952
CUST_007795,0.34893063,0.09937208,0.24955854
CUST_006110,0.8167754,0.5674496,0.24932575
CUST_002324,0.27855757,0.029509144,0.24904843
CUST_002036,0.31938747,0.0704754,0.24891207
CUST_001903,0.27744153,0.028751353,0.24869017
CUST_001132,0.3114996,0.063051745,0.24844785
CUST_003199,0.2648424,0.016887136,0.24795526
CUST_003458,0.25937557,0.011514481,0.24786109
CUST_005939,0.40281236,0.15510373,0.24770863
CUST_007414,0.28600782,0.038339462,0.24766836
CUST_001030,0.26492444,0.017378872,0.24754557
CUST_000645,0.27790746,0.030418025,0.24748944
CUST_004487,0.28626215,0.039117567,0.24714458
CUST_005018,0.28373575,0.036618236,0.24711752
CUST_006329,0.276929,0.029999143,0.24692985
CUST_004918,0.26846877,0.021556439,0.24691233
CUST_003915,0.27338132,0.026558409,0.24682291
CUST_007298,0.27704668,0.030292934,0.24675375
CUST_006193,0.9286128,0.6820795,0.24653333
CUST_006166,0.39293194,0.14653374,0.2463982
CUST_000114,0.45806187,0.21199122,0.24607065
CUST_006728,0.3820229,0.13614437,0.24587852
CUST_003629,0.2751794,0.029647104,0.24553227
CUST_000599,0.2566932,0.011298004,0.24539521
CUST_008047,0.30827373,0.06298731,0.24528642
CUST_003534,0.32080773,0.075732805,0.24507493
CUST_003611,0.29295135,0.04803495,0.2449164
CUST_004320,0.2758156,0.031149672,0.24466594
CUST_005421,0.25645825,0.0118718725,0.24458638
CUST_005910,0.26872355,0.024225358,0.2444982
CUST_004652,0.29043916,0.046316538,0.24412262
CUST_005549,0.2832429,0.039190475,0.24405244
CUST_006180,0.2468999,0.0029789726,0.24392094
CUST_007515,0.25507036,0.0112111205,0.24385923
CUST_007546,0.27435747,0.030706123,0.24365135
CUST_000783,0.5627839,0.31916425,0.24361965
CUST_004614,0.26644814,0.023991758,0.24245638
CUST_001361,0.60101,0.35860893,0.2424011
CUST_002847,0.27240592,0.030077973,0.24232794
CUST_005634,0.25890493,0.01661015,0.24229479
CUST_003046,0.29539958,0.053224634,0.24217494
CUST_006433,0.31521747,0.07310151,0.24211594
CUST_001808,0.294329,0.05230908,0.2420199
CUST_007299,0.2456868,0.003796174,0.24189062
CUST_003904,0.8775181,0.63566434,0.24185377
CUST_003575,0.3013667,0.059705246,0.24166144
CUST_006602,0.26553118,0.02392239,0.2416088
CUST_001628,0.2633606,0.02237802,0.24098256
CUST_001621,0.26374757,0.022808326,0.24093924
CUST_001844,0.31679752,0.076056294,0.24074122
CUST_007528,0.28606108,0.045359913,0.24070117
CUST_000441,0.37140676,0.13075869,0.24064808
CUST_006252,0.27818993,0.0376257,0.24056423
CUST_001032,0.28561315,0.045319293,0.24029386
CUST_000990,0.24191234,0.0017164993,0.24019584
CUST_002204,0.33060196,0.090437196,0.24016476
CUST_005460,0.24801032,0.007867433,0.24014288
CUST_006973,0.32137677,0.08138863,0.23998815
CUST_006347,0.33749568,0.097529314,0.23996636
CUST_003922,0.2798843,0.04027843,0.23960587
CUST_003900,0.3007916,0.06121649,0.2395751
CUST_005917,0.26549706,0.02603397,0.23946309
CUST_005464,0.2899728,0.050913576,0.23905924
CUST_007941,0.28390482,0.044887986,0.23901683
CUST_006391,0.93087614,0.69190025,0.23897588
CUST_008128,0.4092584,0.17032045,0.23893794
CUST_003529,0.2552469,0.01660444,0.23864247
CUST_004403,0.26423445,0.02589527,0.23833919
CUST_000824,0.25684607,0.018681042,0.23816502
CUST_004662,0.6028476,0.36482608,0.2380215
CUST_003846,0.25856212,0.020663794,0.23789832
CUST_007565,0.27936792,0.041565385,0.23780254
CUST_002294,0.2706304,0.032945413,0.23768498
CUST_003854,0.42447,0.18697868,0.23749132
CUST_001632,0.8820018,0.6445806,0.23742121
CUST_000416,0.40315667,0.16575703,0.23739964
CUST_000303,0.26070455,0.023680864,0.23702368
CUST_006845,0.56579125,0.32892323,0.23686802
CUST_001966,0.27656782,0.039718196,0.23684962
CUST_004421,0.3126835,0.07585578,0.23682772
CUST_000822,0.28183037,0.04509159,0.23673877
CUST_007071,0.9611836,0.72446847,0.23671514
CUST_005410,0.36854833,0.13199858,0.23654975
CUST_004783,0.28256065,0.046012107,0.23654854
CUST_006905,0.31531107,0.07876471,0.23654637
CUST_004352,0.31368464,0.07735481,0.23632982
CUST_001886,0.30662215,0.07036326,0.2362589
CUST_000803,0.31286252,0.076622546,0.23623997
CUST_004431,0.2997705,0.06363253,0.23613797
CUST_006596,0.42326415,0.18724608,0.23601806
CUST_002301,0.64414936,0.40827572,0.23587364
CUST_002818,0.27186468,0.03617844,0.23568624
CUST_003191,0.25600144,0.020437086,0.23556435
CUST_004438,0.26885545,0.033367455,0.235488
CUST_006503,0.26154914,0.02621797,0.23533118
CUST_007289,0.27264628,0.037336946,0.23530933
CUST_006382,0.27007788,0.03499942,0.23507847
CUST_001598,0.2548125,0.02019623,0.23461628
CUST_003840,0.5182917,0.28370053,0.23459119
CUST_000548,0.3103504,0.075932205,0.23441818
CUST_008220,0.5766274,0.34239724,0.23423013
CUST_006964,0.26077783,0.026689848,0.23408799
CUST_007513,0.2449033,0.011012989,0.23389031
CUST_002426,0.3241046,0.09022096,0.23388365
CUST_005730,0.32740366,0.0936319,0.23377177
CUST_000009,0.28234372,0.048664365,0.23367935
CUST_007156,0.3014593,0.0680511,0.23340821
CUST_002216,0.2762815,0.04323185,0.23304966
CUST_004324,0.3030371,0.070106246,0.23293087
CUST_002781,0.43538228,0.20245148,0.2329308
CUST_007338,0.25312546,0.020297168,0.23282829
CUST_001181,0.2578279,0.02506347,0.23276444
CUST_002327,0.4766744,0.24392715,0.23274726
CUST_006606,0.27484646,0.042129736,0.23271672
CUST_007675,0.26052797,0.027814956,0.23271301
CUST_002347,0.24683341,0.014449509,0.2323839
CUST_002674,0.2684217,0.036098458,0.23232326
CUST_007737,0.32360333,0.09131425,0.23228908
CUST_004200,0.25179964,0.01956756,0.23223208
CUST_000975,0.23554094,0.0036085271,0.23193242
CUST_004178,0.25980055,0.02787837,0.23192218
CUST_006862,0.6887556,0.4569319,0.23182368
CUST_007728,0.29981917,0.06799795,0.23182122
CUST_004798,0.26998127,0.03835077,0.2316305
CUST_002100,0.28095278,0.049444493,0.23150828
CUST_000372,0.5475952,0.3161834,0.23141181
CUST_001234,0.32320085,0.09184512,0.23135573
CUST_005469,0.24770889,0.016526572,0.2311823
CUST_000128,0.2556324,0.024496075,0.23113632
CUST_000787,0.46520704,0.23441848,0.23078856
CUST_000024,0.2880135,0.057333004,0.23068048
CUST_000553,0.2646492,0.03406422,0.230585
CUST_001520,0.33411047,0.10359591,0.23051456
CUST_001458,0.30445135,0.07394745,0.23050389
CUST_000999,0.4394905,0.20903847,0.23045203
CUST_003959,0.2803685,0.04994591,0.2304226
CUST_008125,0.31578037,0.08547148,0.23030889
CUST_000528,0.27900198,0.048854854,0.23014712
CUST_005498,0.27275535,0.04276274,0.22999261
CUST_002652,0.2427718,0.012805146,0.22996666
CUST_007200,0.26213577,0.03225068,0.2298851
CUST_006637,0.25858602,0.028703649,0.22988237
CUST_002279,0.24734512,0.01754586,0.22979926
CUST_003144,0.25504848,0.025288042,0.22976044
CUST_000964,0.33910736,0.10935337,0.229754
CUST_007097,0.33910736,0.10935337,0.229754
CUST_002566,0.27312508,0.043393172,0.22973192
CUST_002689,0.27768195,0.0483442,0.22933775
CUST_003153,0.24150571,0.012245947,0.22925976
CUST_002522,0.29736483,0.06816742,0.22919741
CUST_000931,0.2779395,0.048813116,0.22912638
CUST_001547,0.3091334,0.080312744,0.22882067
CUST_005711,0.2795474,0.050832245,0.22871515
CUST_002283,0.25090423,0.022217946,0.22868629
CUST_002661,0.26204383,0.03361691,0.22842692
CUST_003712,0.5096138,0.28135592,0.2282579
CUST_001387,0.33239302,0.10414777,0.22824526
CUST_004107,0.23424177,0.0060941447,0.22814763
CUST_005874,0.22964674,0.0015703727,0.22807637
CUST_003479,0.37136394,0.14345138,0.22791256
CUST_005994,0.24361666,0.015704675,0.22791198
CUST_001933,0.5282948,0.30053976,0.22775504
CUST_007740,0.5282948,0.30053976,0.22775504
CUST_008194,0.26854026,0.040938042,0.22760221
CUST_002497,0.29468545,0.067188635,0.22749682
CUST_004769,0.3638898,0.1365186,0.22737122
CUST_000084,0.30495733,0.07777838,0.22717896
CUST_001003,0.24072242,0.013609506,0.22711292
CUST_004187,0.24653378,0.019714382,0.2268194
CUST_004309,0.2902873,0.06354131,0.22674598
CUST_004458,0.22899823,0.002280973,0.22671726
CUST_005360,0.24430369,0.017882908,0.22642078
CUST_001596,0.30727944,0.08089989,0.22637954
CUST_007855,0.2582992,0.03207903,0.22622018
CUST_001033,0.23669465,0.010536227,0.22615843
CUST_004259,0.26687914,0.04079286,0.22608629
CUST_002199,0.26998582,0.044148315,0.22583751
CUST_000777,0.25651884,0.03073697,0.22578187
CUST_003070,0.2615574,0.035958976,0.22559842
CUST_003168,0.3975005,0.17218314,0.22531734
CUST_004159,0.23977739,0.014558909,0.22521847
CUST_001879,0.28205708,0.05689617,0.22516091
CUST_007269,0.64647967,0.42157948,0.22490019
CUST_001938,0.27001244,0.045360748,0.2246517
CUST_007231,0.52724206,0.30285704,0.22438502
CUST_002688,0.23872273,0.014578311,0.22414441
CUST_002472,0.2525308,0.028501647,0.22402917
CUST_007656,0.24462731,0.020700675,0.22392663
CUST_006748,0.23145874,0.0075848,0.22387394
CUST_001102,0.28988057,0.06632485,0.22355571
CUST_006625,0.30816546,0.08480808,0.22335738
CUST_004078,0.3153558,0.092008516,0.22334729
CUST_002018,0.25518677,0.032053072,0.2231337
CUST_006344,0.5110329,0.28798375,0.22304913
CUST_000011,0.2771527,0.054443855,0.22270884
CUST_004390,0.2258777,0.0031932374,0.22268446
CUST_005818,0.2659521,0.043273453,0.22267866
CUST_007562,0.31810218,0.09556352,0.22253865
CUST_004241,0.25727624,0.034811687,0.22246455
CUST_000879,0.2346387,0.012252616,0.22238609
CUST_004768,0.24185497,0.019569587,0.22228537
CUST_000216,0.5388452,0.3165771,0.22226807
CUST_000233,0.2667553,0.04458999,0.22216532
CUST_005762,0.35454738,0.13250387,0.22204351
CUST_003096,0.25942308,0.037432406,0.22199067
CUST_000236,0.25830546,0.036396697,0.22190876
CUST_003989,0.23886946,0.017144114,0.22172534
CUST_008074,0.4336887,0.21198647,0.22170223
CUST_006169,0.22733739,0.005958433,0.22137895
CUST_002390,0.22361767,0.002306884,0.2213108
CUST_006407,0.26714486,0.045837622,0.22130723
CUST_003005,0.22834237,0.0071251187,0.22121724
CUST_004451,0.24629845,0.025088925,0.22120953
CUST_005959,0.2518671,0.030693673,0.2211734
CUST_002676,0.26104861,0.03999976,0.22104886
CUST_005291,0.26995212,0.048964072,0.22098805
CUST_002132,0.24471177,0.023735013,0.22097676
CUST_005531,0.2601079,0.039191075,0.22091684
CUST_000765,0.27651504,0.0556368,0.22087824
CUST_006965,0.27245978,0.051592033,0.22086774
CUST_006684,0.23537266,0.014820951,0.22055171
CUST_003317,0.25368705,0.033172596,0.22051446
CUST_000042,0.23414677,0.013803074,0.2203437
CUST_003565,0.23581661,0.015698027,0.22011858
CUST_006782,0.26815617,0.048052754,0.22010341
CUST_002733,0.26560023,0.045782804,0.21981743
CUST_004975,0.25908735,0.0396472,0.21944016
CUST_007907,0.242737,0.023636075,0.21910092
CUST_005643,0.22190356,0.0029139786,0.21898958
CUST_000541,0.24791129,0.028949553,0.21896173
CUST_003678,0.30146965,0.08252925,0.2189404
CUST_004210,0.22869577,0.009801715,0.21889405
CUST_001088,0.30860052,0.08972399,0.21887653
CUST_006581,0.30982062,0.09097553,0.2188451
CUST_000568,0.30982062,0.09097553,0.2188451
CUST_003219,0.29576293,0.07696634,0.21879658
CUST_000769,0.24992272,0.03115739,0.21876533
CUST_001557,0.22775479,0.009154818,0.21859998
CUST_006450,0.23431033,0.015711648,0.21859868
CUST_003188,0.24332471,0.0248401,0.21848461
CUST_002360,0.2488328,0.030464998,0.21836782
CUST_006337,0.22538239,0.0072203763,0.21816202
CUST_006131,0.23107345,0.013090767,0.21798268
CUST_002515,0.25478935,0.03691695,0.21787241
CUST_005312,0.22552405,0.0076652183,0.21785884
CUST_001177,0.243558,0.025771828,0.21778618
CUST_003441,0.257947,0.040258914,0.21768808
CUST_000407,0.25487456,0.037207764,0.21766679
CUST_004736,0.2851579,0.06753077,0.21762711
CUST_005017,0.25486717,0.03726644,0.21760073
CUST_005341,0.267558,0.04997933,0.21757868
CUST_001682,0.23631442,0.018826457,0.21748796
CUST_000440,0.28840715,0.07098689,0.21742025
CUST_003162,0.25701153,0.039647672,0.21736386
CUST_007727,0.2416776,0.024384752,0.21729285
CUST_006224,0.2509339,0.03376054,0.21717334
CUST_002260,0.25366765,0.036539417,0.21712823
CUST_006457,0.24774593,0.03074868,0.21699725
CUST_000934,0.25439408,0.037494447,0.21689963
CUST_007990,0.3069841,0.09008866,0.21689543
CUST_001184,0.27873665,0.06186136,0.21687528
CUST_003315,0.30031618,0.08345839,0.21685779
CUST_007319,0.23814629,0.021410549,0.21673574
CUST_003170,0.2452885,0.02856046,0.21672805
CUST_005010,0.2578995,0.041241102,0.21665838
CUST_000082,0.23833226,0.021868147,0.2164641
CUST_005382,0.3964662,0.18029456,0.21617164
CUST_003231,0.31064484,0.09448019,0.21616465
CUST_001179,0.25435108,0.03819768,0.2161534
CUST_001491,0.23381513,0.017780315,0.21603481
CUST_001028,0.22005011,0.0040830094,0.2159671
CUST_008221,0.2345015,0.01855614,0.21594536
CUST_005528,0.22553426,0.0101443315,0.21538992
CUST_005683,0.25554967,0.040205445,0.21534422
CUST_007177,0.26627445,0.05114725,0.2151272
CUST_006954,0.30528313,0.090279706,0.21500343
CUST_000767,0.4413511,0.22657731,0.21477377
CUST_006238,0.30667266,0.091972426,0.21470024
CUST_006793,0.2409893,0.0263557,0.2146336
CUST_005795,0.4774609,0.2628591,0.21460178
CUST_003814,0.28112757,0.0665619,0.21456566
CUST_005699,0.24012095,0.025622658,0.21449828
CUST_006805,0.2341449,0.019665204,0.21447968
CUST_004993,0.23698395,0.02254437,0.21443959
CUST_006969,0.47401282,0.25971404,0.21429878
CUST_001418,0.25960672,0.045404427,0.21420228
CUST_007470,0.25496712,0.04081104,0.21415609
CUST_006638,0.2446878,0.030596934,0.21409085
CUST_004318,0.30762273,0.09365043,0.2139723
CUST_006383,0.2436849,0.029870965,0.21381393
CUST_000981,0.24698481,0.03317259,0.21381222
CUST_000791,0.23459524,0.02086427,0.21373096
CUST_004051,0.25009057,0.036597617,0.21349296
CUST_007216,0.274108,0.06064381,0.21346419
CUST_000707,0.23727353,0.023914907,0.21335863
CUST_007769,0.23075762,0.017404174,0.21335346
CUST_002166,0.27626705,0.062976375,0.21329068
CUST_003163,0.3120548,0.0987838,0.21327102
CUST_007923,0.25957862,0.04631242,0.2132662
CUST_004228,0.27998576,0.06677253,0.21321324
CUST_004989,0.24396637,0.03103532,0.21293105
CUST_000479,0.24809828,0.035362322,0.21273597
CUST_003894,0.23529391,0.022747107,0.2125468
CUST_006991,0.23050661,0.01798793,0.21251869
CUST_004819,0.25846994,0.04597292,0.21249703
CUST_006399,0.26748767,0.05517498,0.2123127
CUST_000264,0.30869544,0.096558064,0.21213737
CUST_002580,0.22758116,0.01546311,0.21211804
CUST_001664,0.26164502,0.049556457,0.21208856
CUST_001681,0.24204333,0.030171087,0.21187225
CUST_001267,0.26636788,0.05458863,0.21177925
CUST_003924,0.26636788,0.05458863,0.21177925
CUST_001585,0.24707066,0.035402194,0.21166846
CUST_006330,0.2782256,0.06663208,0.21159352
CUST_005742,0.26895982,0.05736683,0.21159299
CUST_005585,0.24422105,0.032787163,0.21143389
CUST_001858,0.22697228,0.015545123,0.21142715
CUST_005434,0.32506013,0.11384914,0.211211
CUST_002249,0.2315433,0.020406958,0.21113634
CUST_005827,0.21745461,0.0063513657,0.21110325
CUST_000221,0.22585467,0.014827008,0.21102765
CUST_002994,0.22784334,0.016950091,0.21089326
CUST_008126,0.21310341,0.0022997328,0.21080369
CUST_002330,0.24104957,0.030394226,0.21065535
CUST_003368,0.2543174,0.04373581,0.2105816
CUST_003966,0.22383644,0.013274493,0.21056195
CUST_001507,0.22605744,0.015529792,0.21052764
CUST_006324,0.25987014,0.049368512,0.21050163
