age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,probability,rank
57,entrepreneur,married,basic.4y,no,yes,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0.35560855,196
50,admin.,single,high.school,no,yes,no,telephone,dec,fri,2,999,0,nonexistent,-3.0,92.713,-33.0,0.718,5023.5,0.35520378,197
33,admin.,married,university.degree,no,yes,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0.35516626,198
58,retired,married,high.school,no,no,no,cellular,aug,tue,4,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,0.35485736,199
40,services,married,high.school,unknown,no,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0.35338774,200
58,retired,married,high.school,no,no,no,cellular,aug,tue,2,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,0.35301203,201
28,admin.,single,university.degree,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0.3519864,202
26,admin.,single,university.degree,no,no,yes,cellular,jul,tue,4,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,0.3511468,203
38,technician,married,professional.course,no,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,0.3481241,204
36,admin.,married,university.degree,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,0.34804794,205
40,self-employed,single,university.degree,no,no,yes,cellular,jun,wed,4,999,0,nonexistent,-2.9,92.963,-40.8,1.244,5076.2,0.34753013,206
46,admin.,married,high.school,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0.34542587,207
42,admin.,single,university.degree,no,no,no,cellular,jul,wed,2,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,0.3446096,208
25,admin.,single,university.degree,no,no,yes,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0.34442654,209
28,technician,single,university.degree,no,no,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,92.843,-50.0,1.811,5099.1,0.3430424,210
29,technician,single,university.degree,no,yes,no,cellular,dec,mon,2,999,0,nonexistent,-3.0,92.713,-33.0,0.709,5023.5,0.3410737,211
24,student,single,high.school,no,no,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0.34050938,212
30,technician,single,university.degree,no,yes,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.4,5099.1,0.33923382,213
29,housemaid,single,university.degree,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,0.33848667,214
32,student,married,high.school,no,no,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0.33783373,215
53,housemaid,married,high.school,no,yes,no,cellular,jun,thu,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0.33504972,216
34,technician,married,university.degree,no,yes,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0.33481488,217
54,self-employed,married,university.degree,no,no,no,cellular,oct,thu,3,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,0.33463213,218
45,unemployed,married,basic.9y,no,no,no,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0.33444947,219
33,admin.,married,high.school,no,no,no,cellular,aug,tue,1,999,1,failure,-2.9,92.201,-31.4,0.859,5076.2,0.33245108,220
81,retired,married,basic.6y,no,no,no,cellular,aug,thu,2,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,0.3312718,221
27,services,married,university.degree,no,no,no,cellular,may,tue,2,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,0.33023742,222
49,admin.,divorced,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0.32849517,223
76,retired,married,basic.4y,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0.3282405,224
82,retired,married,university.degree,no,yes,yes,cellular,oct,tue,1,999,1,failure,-3.4,92.431,-26.9,0.744,5017.5,0.3276301,225
46,entrepreneur,married,university.degree,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,0.32580483,226
79,retired,married,basic.9y,no,no,no,cellular,sep,tue,1,999,1,failure,-3.4,92.379,-29.8,0.819,5017.5,0.32395568,227
35,technician,married,university.degree,no,yes,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0.32332212,228
23,technician,married,professional.course,no,yes,yes,cellular,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0.3231359,229
34,housemaid,single,basic.4y,no,no,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0.32269266,230
51,admin.,divorced,high.school,no,yes,no,cellular,aug,tue,1,999,1,failure,-2.9,92.201,-31.4,0.838,5076.2,0.32237074,231
54,management,married,university.degree,no,yes,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0.32174113,232
48,blue-collar,married,basic.4y,no,no,yes,cellular,may,thu,2,1,1,success,-1.8,92.893,-46.2,1.327,5099.1,0.32139775,233
40,unemployed,married,basic.9y,no,no,no,cellular,jun,mon,3,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,0.32082298,234
29,admin.,single,university.degree,no,yes,no,cellular,apr,mon,4,999,0,nonexistent,-1.8,93.749,-34.6,0.643,5008.7,0.31948707,235
34,admin.,married,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,0.31465498,236
42,management,single,university.degree,no,yes,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,0.3137095,237
31,admin.,single,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0.3105392,238
30,services,single,high.school,no,no,no,cellular,aug,mon,2,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0.30788776,239
34,admin.,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,0.3074214,240
42,admin.,single,university.degree,no,yes,yes,cellular,jul,wed,1,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,0.30658892,241
37,blue-collar,married,basic.4y,no,yes,no,cellular,apr,wed,1,5,1,success,-1.8,93.075,-47.1,1.445,5099.1,0.3054781,242
40,admin.,married,university.degree,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,0.30539963,243
21,student,single,unknown,no,no,no,cellular,sep,thu,1,999,1,failure,-1.1,94.199,-37.5,0.878,4963.6,0.30325437,244
41,services,single,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,0.3015097,245
51,services,married,high.school,no,no,yes,cellular,nov,mon,2,3,4,success,-1.1,94.767,-50.8,1.05,4963.6,0.30127063,246
33,technician,single,university.degree,no,yes,no,cellular,jul,thu,2,999,0,nonexistent,-2.9,92.469,-33.6,1.018,5076.2,0.30102438,247
40,admin.,married,university.degree,no,no,no,cellular,aug,wed,2,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,0.30043256,248
65,retired,married,basic.4y,no,no,no,cellular,oct,fri,5,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,0.29862043,249
28,blue-collar,single,basic.9y,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,0.29796922,250
33,blue-collar,single,basic.4y,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0.29625973,251
26,student,single,high.school,no,no,no,cellular,aug,wed,3,999,3,failure,-1.7,94.027,-38.3,0.894,4991.6,0.29563323,252
27,student,single,university.degree,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,0.2926742,253
36,management,married,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,0.28964773,254
44,admin.,married,university.degree,no,yes,no,cellular,sep,thu,1,999,0,nonexistent,-3.4,92.379,-29.8,0.809,5017.5,0.2894432,255
70,retired,married,professional.course,no,no,no,cellular,aug,fri,3,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,0.28902578,256
59,admin.,divorced,professional.course,no,no,no,cellular,aug,tue,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,0.2888895,257
39,admin.,married,high.school,unknown,yes,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,92.843,-50.0,1.51,5099.1,0.28817144,258
28,student,single,high.school,no,yes,yes,cellular,jul,mon,1,999,2,failure,-1.7,94.215,-40.3,0.827,4991.6,0.28808263,259
34,management,married,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0.28729403,260
39,unemployed,married,high.school,no,no,no,cellular,aug,thu,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0.28716597,261
33,blue-collar,married,high.school,no,yes,no,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,0.28704685,262
31,admin.,single,university.degree,no,no,no,cellular,jun,mon,3,999,1,failure,-2.9,92.963,-40.8,1.281,5076.2,0.28701508,263
32,admin.,single,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.28336912,264
36,admin.,married,university.degree,no,no,no,cellular,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0.28109875,265
35,blue-collar,single,basic.9y,no,no,no,cellular,aug,wed,3,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,0.27866435,266
32,student,married,high.school,no,no,no,telephone,sep,wed,5,999,0,nonexistent,-3.4,92.379,-29.8,0.781,5017.5,0.2783041,267
56,entrepreneur,married,university.degree,no,yes,no,cellular,sep,thu,2,999,0,nonexistent,-3.4,92.379,-29.8,0.778,5017.5,0.27734035,268
50,management,married,basic.9y,no,no,no,cellular,oct,mon,2,6,2,failure,-3.4,92.431,-26.9,0.731,5017.5,0.2764657,269
40,admin.,married,high.school,no,no,no,cellular,aug,thu,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0.2761111,270
43,technician,single,university.degree,no,no,no,cellular,jul,thu,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,0.2743003,271
44,admin.,divorced,high.school,no,no,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0.27329332,272
24,admin.,single,university.degree,no,yes,no,cellular,jun,wed,7,999,1,failure,-2.9,92.963,-40.8,1.244,5076.2,0.27192637,273
21,student,single,basic.4y,no,no,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,92.843,-50.0,1.52,5099.1,0.27082917,274
32,technician,married,high.school,no,no,yes,cellular,jun,fri,4,999,1,failure,-2.9,92.963,-40.8,1.224,5076.2,0.2684637,275
71,admin.,married,basic.4y,no,yes,no,cellular,aug,thu,1,999,2,failure,-1.7,94.027,-38.3,0.899,4991.6,0.26800779,276
54,housemaid,married,high.school,no,yes,yes,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,0.2677491,277
29,unemployed,divorced,high.school,no,no,no,cellular,oct,mon,2,999,0,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,0.26693842,278
60,retired,married,professional.course,no,yes,no,cellular,sep,thu,1,999,1,failure,-3.4,92.379,-29.8,0.809,5017.5,0.26584768,279
31,student,single,unknown,no,no,no,cellular,aug,mon,2,999,1,failure,-1.7,94.027,-38.3,0.898,4991.6,0.26373523,280
63,retired,married,unknown,no,yes,yes,cellular,sep,tue,1,999,1,failure,-3.4,92.379,-29.8,0.788,5017.5,0.2624585,281
44,technician,single,professional.course,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,0.26133788,282
30,admin.,married,university.degree,no,no,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0.26046583,283
42,management,married,university.degree,no,yes,yes,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.731,5017.5,0.2586847,284
25,services,single,high.school,no,yes,no,telephone,jul,thu,2,999,2,failure,-1.7,94.215,-40.3,0.81,4991.6,0.2549546,285
63,blue-collar,married,basic.4y,no,yes,yes,cellular,aug,fri,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0.25373283,286
46,admin.,married,high.school,no,no,no,telephone,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0.25031957,287
45,unemployed,married,basic.9y,no,yes,no,cellular,jun,mon,1,999,1,failure,-2.9,92.963,-40.8,1.266,5076.2,0.24978727,288
59,admin.,married,high.school,no,yes,no,cellular,apr,thu,3,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,0.24964353,289
33,management,married,university.degree,no,yes,no,telephone,mar,thu,1,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,0.24731645,290
40,self-employed,single,university.degree,unknown,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0.24667127,291
39,admin.,married,university.degree,no,no,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0.2466464,292
58,admin.,married,professional.course,no,yes,no,cellular,apr,thu,4,999,2,failure,-1.8,93.749,-34.6,0.644,5008.7,0.24644351,293
56,entrepreneur,married,university.degree,no,no,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,0.24313892,294
69,retired,married,high.school,no,no,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,0.24161345,295
25,admin.,single,high.school,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0.24141352,296
30,admin.,married,university.degree,no,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,0.23995012,297
29,admin.,single,university.degree,no,yes,no,telephone,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0.23766996,298
32,student,married,professional.course,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,0.23715793,299
64,unemployed,married,university.degree,no,yes,no,cellular,aug,tue,1,999,2,failure,-2.9,92.201,-31.4,0.884,5076.2,0.23443341,300
25,technician,single,basic.9y,no,no,no,telephone,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0.23197968,301
30,blue-collar,single,professional.course,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,93.876,-40.0,0.668,5008.7,0.23191352,302
26,blue-collar,married,basic.9y,no,no,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0.22619978,303
28,self-employed,married,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0.2257384,304
27,technician,single,university.degree,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,-2.9,92.469,-33.6,0.944,5076.2,0.2254252,305
52,blue-collar,married,basic.4y,no,no,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0.22497644,306
35,housemaid,single,university.degree,no,no,yes,cellular,may,mon,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0.22346379,307
49,management,divorced,university.degree,no,no,no,cellular,nov,wed,2,6,1,success,-0.1,93.2,-42.0,4.12,5195.8,0.21964465,308
20,technician,single,professional.course,no,yes,no,telephone,jun,tue,1,999,1,failure,-1.7,94.055,-39.8,0.702,4991.6,0.2171636,309
34,admin.,married,university.degree,no,yes,no,cellular,may,mon,1,2,1,success,-1.8,92.893,-46.2,1.264,5099.1,0.21696882,310
29,technician,single,unknown,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0.21432354,311
27,services,single,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0.21354774,312
79,retired,married,basic.9y,no,no,no,cellular,may,tue,1,999,2,failure,-1.8,93.876,-40.0,0.668,5008.7,0.21349065,313
39,technician,married,unknown,no,yes,yes,cellular,may,fri,1,12,1,success,-1.8,92.893,-46.2,1.25,5099.1,0.21231109,314
33,admin.,married,university.degree,no,yes,no,cellular,may,fri,2,999,3,failure,-1.8,93.876,-40.0,0.699,5008.7,0.21124631,315
58,unemployed,married,basic.4y,unknown,yes,no,cellular,mar,thu,4,999,0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1,0.21002589,316
68,retired,married,university.degree,no,yes,yes,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0.20996653,317
32,technician,married,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.20827754,318
50,admin.,married,university.degree,no,yes,yes,telephone,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,0.20778733,319
41,unemployed,married,basic.9y,no,no,yes,cellular,apr,mon,1,9,1,success,-1.8,93.075,-47.1,1.466,5099.1,0.20699663,320
51,admin.,married,university.degree,no,no,no,telephone,jun,mon,3,999,0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,0.20653896,321
64,housemaid,married,basic.4y,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,0.20348401,322
52,admin.,married,university.degree,no,yes,yes,cellular,jun,wed,4,999,3,failure,-1.7,94.055,-39.8,0.767,4991.6,0.2034144,323
66,retired,married,basic.6y,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.851,5076.2,0.20022704,324
25,services,single,high.school,no,no,no,cellular,oct,mon,1,999,2,failure,-1.1,94.601,-49.5,0.977,4963.6,0.20011485,325
28,admin.,single,university.degree,no,no,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0.19964498,326
50,technician,married,unknown,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0.19831589,327
26,services,married,basic.9y,no,no,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0.19689187,328
50,management,married,university.degree,no,yes,yes,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0.19529782,329
47,admin.,divorced,high.school,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,-1.7,94.055,-39.8,0.711,4991.6,0.19475773,330
33,housemaid,unknown,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0.19407992,331
31,admin.,divorced,university.degree,no,yes,yes,cellular,mar,mon,2,999,1,failure,-1.8,92.843,-50.0,1.56,5099.1,0.1937638,332
36,admin.,unknown,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0.18454431,333
43,blue-collar,single,high.school,no,no,yes,telephone,may,thu,1,999,0,nonexistent,-1.8,93.876,-40.0,0.699,5008.7,0.18441968,334
30,technician,married,professional.course,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0.1825899,335
38,technician,single,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,-1.7,94.055,-39.8,0.715,4991.6,0.18204199,336
21,student,single,high.school,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0.18157715,337
53,management,married,high.school,no,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0.17975917,338
57,technician,married,university.degree,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0.17825729,339
26,student,single,unknown,no,yes,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0.17785096,340
39,admin.,married,high.school,no,yes,no,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,0.17734341,341
31,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0.17551102,342
60,housemaid,married,university.degree,no,yes,no,cellular,nov,mon,3,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,0.17535682,343
48,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.17530026,344
78,retired,divorced,high.school,no,no,no,cellular,sep,thu,1,999,2,failure,-1.1,94.199,-37.5,0.884,4963.6,0.17290294,345
29,management,single,high.school,no,yes,no,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,0.17261524,346
28,blue-collar,single,high.school,no,yes,no,telephone,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0.17226088,347
34,technician,married,professional.course,no,no,no,telephone,mar,mon,6,6,1,success,-1.8,93.369,-34.8,0.646,5008.7,0.17172144,348
33,services,single,basic.9y,no,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0.17171033,349
34,management,married,university.degree,no,yes,yes,telephone,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0.16899377,350
30,services,single,high.school,no,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0.16805682,351
29,admin.,single,high.school,no,no,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0.16721787,352
57,retired,married,basic.6y,no,yes,no,cellular,may,thu,1,6,2,success,-1.8,92.893,-46.2,1.327,5099.1,0.16647716,353
31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,2,5,1,success,-0.1,93.2,-42.0,4.076,5195.8,0.16516739,354
34,services,divorced,high.school,no,yes,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0.16444221,355
26,student,single,university.degree,no,no,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0.16258718,356
36,admin.,married,high.school,no,yes,no,telephone,jul,tue,7,999,0,nonexistent,-2.9,92.469,-33.6,0.937,5076.2,0.1620146,357
38,admin.,married,high.school,no,no,no,telephone,jul,tue,1,999,1,failure,-1.7,94.215,-40.3,0.876,4991.6,0.16121434,358
47,admin.,divorced,high.school,no,yes,no,cellular,may,mon,4,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,0.16025831,359
38,admin.,single,university.degree,no,unknown,unknown,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0.15890749,360
